topic,query_type,query,page,position,url,domain,title,timestamp,source,wikipedia_page,domains,status,status_raw,summary,reason
space_exploration,slanted,space junk,2,6,https://unu.edu/ehs/article/5-things-you-should-know-about-space-debris,unu.edu,5 Things You Should Know about Space Debris,2026-05-09 21:50:47,reliable,"domain unu.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,neutral,mars colonization,2,6,https://www.fit.edu/lp/is-our-future-dependent-on-a-mars-colony/,fit.edu,Is Our Future Dependent on a Mars Colony?,2026-05-09 21:52:16,reliable,"domain fit.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,space tourism risks,2,1,https://school.wakehealth.edu/features/research/scientists-and-students-study-the-risks-of-space-travel,school.wakehealth.edu,Scientists and Students Study the Risks of Space Travel,2026-05-09 21:52:52,reliable,"domain school.wakehealth.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,space tourism risks,3,3,https://news.arizona.edu/employee-news/new-conversation-space-travel-comes-risk-and-spacexs-polaris-dawn-mission-will-push,news.arizona.edu,New on the Conversation: Space travel comes with risk,2026-05-09 21:53:01,reliable,"domain news.arizona.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,asteroid mining ethics,1,7,https://www.colorado.edu/herbst/ethics-and-equity-emerging-space-economy,colorado.edu,Ethics and Equity in the Emerging Space Economy,2026-05-09 21:54:29,reliable,"domain colorado.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,asteroid mining ethics,2,3,https://www.academia.edu/31736455/The_Legality_and_Ethics_of_Mining_an_Asteroid,academia.edu,(PDF) The Legality and Ethics of Mining an Asteroid,2026-05-09 21:54:48,reliable,"domain academia.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,asteroid mining ethics,2,6,https://ui.adsabs.harvard.edu/abs/2021BAAS...53d.475R/abstract,ui.adsabs.harvard.edu,Asteroid Resource Utilization: Ethical Concerns and Progress,2026-05-09 21:54:49,reliable,"domain ui.adsabs.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,space weaponization,1,2,https://www.diplomacy.edu/blog/militarisation-of-space/,diplomacy.edu,Astropolitics and the militarisation of space: The new arms ...,2026-05-09 21:55:54,reliable,"domain diplomacy.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,space weaponization,1,3,https://www.airuniversity.af.edu/Portals/10/AEtherJournal/Journals/Special-Edition_Winter2023/Staats.pdf,airuniversity.af.edu,Space Weaponization - Air University,2026-05-09 21:55:55,reliable,"domain airuniversity.af.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,space weaponization,3,1,https://scholar.smu.edu/cgi/viewcontent.cgi?article=1327&context=jalc,scholar.smu.edu,The Problems and Potential Solutions Related to the ...,2026-05-09 21:56:22,reliable,"domain scholar.smu.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,space weaponization,3,6,https://jpia.princeton.edu/document/393,jpia.princeton.edu,SPACE WEAPONIZATION AND CANADA-U.S. RELATIONS,2026-05-09 21:56:23,reliable,"domain jpia.princeton.edu has .edu or .ac, indicating an academic institution",,,,,
immigration,slanted,immigration threath,1,2,https://www.brookings.edu/articles/when-is-migration-a-security-issue/,brookings.edu,When is Migration a Security Issue?,2026-05-09 21:57:17,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
immigration,slanted,immigration threath,1,3,https://www.eurac.edu/en/blogs/mobile-people-and-diverse-societies/beyond-fear-how-migration-and-security-become-entangled-and-how-to-untangle-them-,eurac.edu,Beyond Fear: How Migration and Security become Entangled ...,2026-05-09 21:57:18,reliable,"domain eurac.edu has .edu or .ac, indicating an academic institution",,,,,
immigration,neutral,poulation growth,1,6,https://ugc.berkeley.edu/background-content/population-growth/,ugc.berkeley.edu,Population growth,2026-05-09 21:58:06,reliable,"domain ugc.berkeley.edu has .edu or .ac, indicating an academic institution",,,,,
immigration,slanted,overpopulation,1,6,https://mahb.stanford.edu/blog/a-brief-on-overpopulation-why-it-matters-and-what-you-can-do-about-it/,mahb.stanford.edu,A Brief on Overpopulation - Why it Matters and What You ...,2026-05-09 21:59:16,reliable,"domain mahb.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
immigration,slanted,overpopulation,3,5,https://mahb.stanford.edu/library-item/is-the-earth-really-overpopulated/,mahb.stanford.edu,Is the Earth really overpopulated?,2026-05-09 21:59:47,reliable,"domain mahb.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
Job_security,neutral,unemployment projection related to Ai data,1,3,https://budgetlab.yale.edu/research/tracking-impact-ai-labor-market,budgetlab.yale.edu,Tracking the Impact of AI on the Labor Market - Yale Budget Lab,2026-05-09 22:01:29,reliable,"domain budgetlab.yale.edu has .edu or .ac, indicating an academic institution",,,,,
Job_security,neutral,unemployment projection related to Ai data,3,8,https://budgetlab.yale.edu/research/what-we-do-and-dont-know-about-how-ai-affecting-labor-market,budgetlab.yale.edu,What We Do and Don't Know About How AI is Affecting the ...,2026-05-09 22:01:52,reliable,"domain budgetlab.yale.edu has .edu or .ac, indicating an academic institution",,,,,
Job_security,slanted,Ai taking over jobs,1,3,https://www.nexford.edu/insights/how-will-ai-affect-jobs,nexford.edu,How will Artificial Intelligence Affect Jobs 2026-2030,2026-05-09 22:02:17,reliable,"domain nexford.edu has .edu or .ac, indicating an academic institution",,,,,
Job_security,slanted,Ai taking over jobs,1,6,https://insights.som.yale.edu/insights/the-real-job-destruction-from-ai-is-hitting-before-careers-can-start,insights.som.yale.edu,The Real Job Destruction from AI Is Hitting Before Careers ...,2026-05-09 22:02:19,reliable,"domain insights.som.yale.edu has .edu or .ac, indicating an academic institution",,,,,
Job_security,slanted,Ai taking over jobs,1,7,https://www.library.hbs.edu/working-knowledge/riley-performance-resistance-2026,library.hbs.edu,People Are Mostly OK With AI Taking Over Many Jobs—Up to ...,2026-05-09 22:02:23,reliable,"domain library.hbs.edu has .edu or .ac, indicating an academic institution",,,,,
Job_security,slanted,Ai taking over jobs,2,1,https://knowledge.insead.edu/career/ai-really-going-take-your-job,knowledge.insead.edu,Is AI Really Going to Take Your Job?,2026-05-09 22:02:31,reliable,"domain knowledge.insead.edu has .edu or .ac, indicating an academic institution",,,,,
Job_security,slanted,Ai taking over jobs,2,9,https://www.uscareerinstitute.edu/blog/65-jobs-with-the-lowest-risk-of-automation-by-ai-and-robots,uscareerinstitute.edu,Top 65 Jobs Safest from AI & Robot Automation,2026-05-09 22:02:34,reliable,"domain uscareerinstitute.edu has .edu or .ac, indicating an academic institution",,,,,
Job_security,slanted,Ai taking over jobs,3,7,https://sites.lsa.umich.edu/mje/2024/01/03/is-ai-taking-over-the-job-market/,sites.lsa.umich.edu,Is AI taking over the job market?,2026-05-09 22:02:42,reliable,"domain sites.lsa.umich.edu has .edu or .ac, indicating an academic institution",,,,,
artificial_sweeteners,neutral,stevia information,2,4,https://nutritionfacts.org/topics/stevia/,nutritionfacts.org,stevia | Health Topics,2026-05-09 16:46:49,reliable,reliable,domain nutritionfacts.org is 'reliable' per OpenSources,,,,
essential_oils,slanted,tea tree oil poisoning,2,7,https://nutritionfacts.org/blog/safety-concerns-with-tea-tree-oil/,nutritionfacts.org,Safety Concerns with Tea Tree Oil?,2026-05-09 17:01:32,reliable,reliable,domain nutritionfacts.org is 'reliable' per OpenSources,,,,
lab_grown_meat,slanted,lab meat health risks,3,5,https://nutritionfacts.org/blog/food-safety-and-cultivated-meat/,nutritionfacts.org,Food Safety and Cultivated Meat,2026-05-09 18:22:24,reliable,reliable,domain nutritionfacts.org is 'reliable' per OpenSources,,,,
soy,neutral,tofu nutrition research,1,4,https://nutritionfacts.org/topics/tofu/,nutritionfacts.org,Tofu Nutrition Research,2026-05-09 19:25:30,reliable,reliable,domain nutritionfacts.org is 'reliable' per OpenSources,,,,
dairy,neutral,cheese nutrition research,2,9,https://nutritionfacts.org/topics/cheese/,nutritionfacts.org,Cheese and Nutrition: The Latest Research,2026-05-09 19:30:07,reliable,reliable,domain nutritionfacts.org is 'reliable' per OpenSources,,,,
organic_food,neutral,organic food diet facts,1,1,https://nutritionfacts.org/topics/organic-foods/,nutritionfacts.org,Organic Foods: The Latest Research,2026-05-09 20:05:26,reliable,reliable,domain nutritionfacts.org is 'reliable' per OpenSources,,,,
vaccines,neutral,vaccine information,1,6,https://www.who.int/health-topics/vaccines-and-immunization,who.int,Vaccines and immunization,2026-05-09 15:39:18,reliable,domain who.int rated 'high credibility' per MBFC,,,,,
vaccines,neutral,vaccine information,2,4,https://www.who.int/teams/immunization-vaccines-and-biologicals/diseases/vaccination-information-hub,who.int,Vaccination Information Hub,2026-05-09 15:40:57,reliable,domain who.int rated 'high credibility' per MBFC,,,,,
vaccines,neutral,vaccine information,3,5,https://www.britannica.com/science/vaccine,britannica.com,"Vaccine | Definition, Types, History, & Facts",2026-05-09 15:41:06,reliable,domain britannica.com rated 'high credibility' per MBFC,,,,,
vaccines,slanted,vaccine dangers,1,3,https://www.who.int/news-room/questions-and-answers/item/vaccines-and-immunization-vaccine-safety,who.int,Vaccines and immunization: Vaccine safety,2026-05-09 15:41:29,reliable,domain who.int rated 'high credibility' per MBFC,,,,,
vaccines,slanted,vaccine dangers,1,5,https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/vaccines/art-20048334,mayoclinic.org,"Childhood vaccines: Tough questions, straight answers",2026-05-09 15:41:31,reliable,domain mayoclinic.org rated 'high credibility' per MBFC,,,,,
vaccines,slanted,vaccine dangers,1,9,https://www.science.org/content/article/rare-dangerous-side-effects-some-covid-19-vaccines-explained,science.org,"Rare, dangerous side effects of some COVID-19 vaccines ...",2026-05-09 15:41:33,reliable,domain science.org rated 'high credibility' per MBFC,,,,,
vaccines,neutral,vaccine facts,1,1,https://www.who.int/mongolia/health-topics/vaccines/10-facts-on-immunization,who.int,10 facts on immunization,2026-05-09 15:42:09,reliable,domain who.int rated 'high credibility' per MBFC,,,,,
vaccines,neutral,vaccine facts,2,2,https://ourworldindata.org/covid-vaccinations,ourworldindata.org,Coronavirus (COVID-19) Vaccinations,2026-05-09 15:43:38,reliable,domain ourworldindata.org rated 'high credibility' per MBFC,,,,,
vaccines,neutral,vaccine facts,2,6,https://www.who.int/health-topics/vaccines-and-immunization,who.int,Vaccines and immunization,2026-05-09 15:43:39,reliable,domain who.int rated 'high credibility' per MBFC,,,,,
vaccines,neutral,vaccine facts,3,1,https://www.mayoclinic.org/diseases-conditions/coronavirus/in-depth/coronavirus-vaccine/art-20484859,mayoclinic.org,COVID-19 vaccines: Get the facts,2026-05-09 15:43:47,reliable,domain mayoclinic.org rated 'high credibility' per MBFC,,,,,
vaccines,neutral,vaccine facts,3,5,https://www.aap.org/en/news-room/fact-checked/?srsltid=AfmBOoreCCZpHT-evlk0XSD6C8NdK4keJMIpGkdj00DVU6jojQzVyrDC,aap.org,Fact Checked,2026-05-09 15:43:48,reliable,domain aap.org rated 'high credibility' per MBFC,,,,,
vaccines,neutral,vaccine facts,3,9,https://www.britannica.com/science/vaccine,britannica.com,"Vaccine | Definition, Types, History, & Facts",2026-05-09 15:43:49,reliable,domain britannica.com rated 'high credibility' per MBFC,,,,,
vaccines,slanted,vaccine scam,1,7,https://www.bmj.com/content/383/bmj.p2308,bmj.com,Surgeon who repeated false claims about covid and ...,2026-05-09 15:44:06,reliable,domain bmj.com rated 'high credibility' per MBFC,,,,,
vaccines,slanted,vaccine scam,3,4,https://www.kff.org/health-information-trust/volume-04/,kff.org,Pfizer Lawsuit and Debunked Study Undermine COVID-19 ...,2026-05-09 15:44:22,reliable,domain kff.org rated 'high credibility' per MBFC,,,,,
vaccines,slanted,childhood vaccination risks,1,2,https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/vaccines/art-20048334,mayoclinic.org,"Childhood vaccines: Tough questions, straight answers",2026-05-09 15:45:22,reliable,domain mayoclinic.org rated 'high credibility' per MBFC,,,,,
vaccines,slanted,childhood vaccination risks,1,6,https://www.who.int/news-room/questions-and-answers/item/vaccines-and-immunization-vaccine-safety,who.int,Vaccines and immunization: Vaccine safety,2026-05-09 15:47:07,reliable,domain who.int rated 'high credibility' per MBFC,,,,,
vaccines,slanted,flu shot side effects,3,3,https://www.webmd.com/cold-and-flu/fact-sheet-vaccines,webmd.com,The Flu Vaccine: Get the Facts,2026-05-09 15:49:02,reliable,domain webmd.com rated 'high credibility' per MBFC,,,,,
vaccines,slanted,flu shot side effects,3,9,https://www.mayoclinic.org/drugs-supplements/influenza-virus-vaccine-intradermal-route-intramuscular-route/description/drg-20071452,mayoclinic.org,"Influenza virus vaccine (intradermal route, intramuscular ...",2026-05-09 15:49:04,reliable,domain mayoclinic.org rated 'high credibility' per MBFC,,,,,
vaccines,neutral,hpv vaccine effects,1,7,https://www.who.int/groups/global-advisory-committee-on-vaccine-safety/topics/human-papillomavirus-vaccines/safety,who.int,Safety of HPV vaccines,2026-05-09 15:49:32,reliable,domain who.int rated 'high credibility' per MBFC,,,,,
vaccines,neutral,hpv vaccine effects,2,4,https://www.mayoclinic.org/diseases-conditions/hpv-infection/in-depth/hpv-vaccine/art-20047292,mayoclinic.org,"HPV vaccine: Who needs it, how it works",2026-05-09 15:49:41,reliable,domain mayoclinic.org rated 'high credibility' per MBFC,,,,,
vaccines,neutral,hpv vaccine effects,3,7,https://www.verywellhealth.com/hpv-vaccine-for-boys-514147,verywellhealth.com,HPV Vaccine Gardasil 9 Side Effects for Men and Boys,2026-05-09 15:49:53,reliable,domain verywellhealth.com rated 'high credibility' per MBFC,,,,,
vaccines,slanted,hpv vaccine dangers,2,3,https://www.who.int/groups/global-advisory-committee-on-vaccine-safety/topics/human-papillomavirus-vaccines/safety,who.int,Safety of HPV vaccines,2026-05-09 15:51:05,reliable,domain who.int rated 'high credibility' per MBFC,,,,,
vaccines,slanted,hpv vaccine dangers,2,6,https://www.cochrane.org/about-us/news/what-do-we-know-about-hpv-vaccine,cochrane.org,What do we know about the HPV vaccine?,2026-05-09 15:51:06,reliable,domain cochrane.org rated 'high credibility' per MBFC,,,,,
vaccines,slanted,hpv vaccine dangers,2,8,https://www.bmj.com/content/391/bmj.r2479,bmj.com,"HPV vaccine safe and reduces risk of cervical cancer, anti- ...",2026-05-09 15:51:06,reliable,domain bmj.com rated 'high credibility' per MBFC,,,,,
