domain,domain_count,urls
cedelft.eu,1,https://cedelft.eu/publications/rapport-lca-of-cultivated-meat-future-projections-for-different-scenarios/
cefas.co.uk,1,https://www.cefas.co.uk/data-and-publications/
carnivorebar.com,1,https://carnivorebar.com/blogs/carnivore-bar-blog/consequences-of-nutritional-deficiencies-from-vegan-diets?srsltid=AfmBOopXsApTGLASD-taecAeBLg6HKErlmC6HH7DPsvYPka__9FPmrTW
carro.co,1,https://carro.co/sg/blog/car-get-hacked
healthyeatingresearch.org,1,https://healthyeatingresearch.org/
healthyforlifemeals.com,1,https://www.healthyforlifemeals.com/blog/added-vs-natural-sugar-know-the-facts
healthyliferecovery.com,1,https://healthyliferecovery.com/sugar-addiction/
helionenergy.com,1,https://www.helionenergy.com/
heliossalinger.com.au,1,https://www.heliossalinger.com.au/2019/07/10/privacy-risks-to-lose-sleep-over/
hellawater.com,1,https://hellawater.com/drinking-water-standards-global-safety-regulations-guide/
helloclue.com,1,https://helloclue.com/articles/culture/does-eating-soy-affect-your-hormones
helmholtz-munich.de,1,https://www.helmholtz-munich.de/en/iap/news-detail/air-pollution-and-herpes-virus-how-nanoparticles-promote-chronic-lung-diseases-like-copd
helmholtz.de,1,https://www.helmholtz.de/en/research/research-fields/energy/nuclear-waste-management-safety-and-radiation-research-nusafe/
help.coinbase.com,1,https://help.coinbase.com/en/coinbase/trading-and-funding/advanced-trade/defi-investment-risks
helsana.ch,1,https://www.helsana.ch/en/blog/nutrition/nutrition-related-illnesses/lactose-intolerance.html
hendricks.org,1,https://www.hendricks.org/Upload/docs/Locations/hendricks_endocrinology/hendricksdiabeteslowiodinediet.pdf
heraldopenaccess.us,1,https://www.heraldopenaccess.us/openaccess/the-health-benefits-of-tofu-an-unfermented-soybean-food-that-regulates-the-intestinal-environment
herbazest.com,1,https://www.herbazest.com/wellness/plant-based-diet-common-nutritional-deficiencies-how-to-avoid-them
herreralaw.com,1,https://www.herreralaw.com/posts/how-safe-are-self-driving-tractor-trailers/
hetas.co.uk,1,https://www.hetas.co.uk/consumer/advice-hub/advice-articles/safe-disposal-of-stove-ash/
hetherington.net.au,1,https://hetherington.net.au/breakthrough-technologies-reshaping-coal-mining/
healthworks.com.au,1,https://www.healthworks.com.au/flu-vaccine-side-effects/
healthybonesaustralia.org.au,1,https://healthybonesaustralia.org.au/wp-content/uploads/2022/10/calcium-rich-food-list_en_1_healthybonesaustralia-iof-version-draft-1.pdf
hse-network.com,1,https://www.hse-network.com/comprehensive-guide-to-mining-health-and-safety/
hsis.org,1,https://www.hsis.org/plant-based-diet-gaps-putting-health-at-risk/
hhrjournal.org,1,https://www.hhrjournal.org/2025/12/08/too-big-to-lose-weight-how-pharmaceuticalization-corrupts-the-right-to-health/
hidglobal.com,1,https://www.hidglobal.com/solutions/facial-recognition-technology
higherlogicdownload.s3.amazonaws.com,1,https://higherlogicdownload.s3.amazonaws.com/THEACADEMY/859dd171-3982-43db-8535-56c4fdc42b51/UploadedImages/VN/Documents/Resources/Soy_Safety_Consumer_RDN_Consumer.pdf
highperformancecookers.com,1,https://highperformancecookers.com/blogs/news/are-aluminum-pots-safe-to-use-what-you-need-to-know?srsltid=AfmBOopHnnjHvoHeZYSOBa3HkiLI_uCsiDhNpX8pw_7OvH4E9acpdlrq
hilarispublisher.com,1,https://www.hilarispublisher.com/open-access/plantbased-meat-alternatives-examining-safety-and-nutritional-concerns.pdf
hiroland.com.tr,1,https://hiroland.com.tr/dairy-products-hormones-explained/
history.aip.org,1,https://history.aip.org/climate/summary.htm
history.alberta.ca,1,https://history.alberta.ca/energyheritage/coal/the-early-development-of-the-coal-industry-1874-1914/early-methods-and-technology/default.aspx
history.com,1,https://www.history.com/articles/historys-worst-nuclear-disasters
hoffmanlawfirm.com,1,https://www.hoffmanlawfirm.com/blog/the-dangers-of-self-driving-cars-2
holisticai.com,1,https://www.holisticai.com/blog/what-is-ai-bias-risks-mitigation-strategies
holisticdentalcenternj.com,1,https://holisticdentalcenternj.com/blog/mercury-amalgams-and-inflammation/
holmesglenprivatehospital.com.au,1,https://holmesglenprivatehospital.com.au/download_file/view/486
holtecinternational.com,1,https://holtecinternational.com/products-and-services/nuclear-fuel-and-waste-management/
home.army.mil,1,https://home.army.mil/wood/contact/publications/cr_mag-2/CR_mag-2-2
horiba.com,1,https://www.horiba.com/int/materials/material-types/carbon/cnt-carbon-nanotubes/
carygastro.com,1,https://www.carygastro.com/blog/possible-dangers-of-high-fructose-corn-syrup
caryinstitute.org,1,https://www.caryinstitute.org/news-insights/feature/global-warming-real-despite-email-hoax
casebook.icrc.org,1,https://casebook.icrc.org/case-study/space-militarization
casepoint.com,1,https://www.casepoint.com/resources/spotlight/best-practices-data-breach-prevention/
casper.network,1,https://www.casper.network/get-started/proof-of-stake-energy-consumption
catholichealthli.org,1,https://www.catholichealthli.org/blog/hidden-health-risks-energy-drinks
catlintucker.com,1,https://catlintucker.com/2018/02/online-learning-design/
cba.org,1,https://cba.org/sections/air-and-space-law/resources/equity-in-the-space-frontier-the-laws-of-commercial-space-mining-and-solutions-for-common-benefit/
cca-reports.ca,1,https://cca-reports.ca/reports/understanding-the-evidence-wind-turbine-noise/
caraccidentattorney.com,1,https://caraccidentattorney.com/blog/self-driving-car-accident-statistics/
carboncapture.eng.ed.ac.uk,1,https://www.carboncapture.eng.ed.ac.uk/
carboncapturejournal.com,1,https://www.carboncapturejournal.com/
hpprocess.com,1,https://www.hpprocess.com/blog/how-proper-equipment-increases-safety-in-drying-coal-ash-reuse/
hra.nhs.uk,1,https://www.hra.nhs.uk/planning-and-improving-research/application-summaries/research-summaries/a-qualitative-study-into-parents-understanding-of-risk-from-raw-milk1/
icicilombard.com,1,https://www.icicilombard.com/health-insurance/wellness/blogs/side-effects-of-stevia
icliniq.com,1,https://www.icliniq.com/articles/alternative-medicine/demerits-of-tea-tree-oil
icmpd.org,1,https://www.icmpd.org/news/immunity-passports-unwise-and-unnecessary
icn.com,1,https://www.icn.com/en-jo/blog/the-high-milk-hormone?srsltid=AfmBOor0VTGJlzRuVFoxxYCeZeZ6mhbCyEryfrb_17dXkPwl9TXNagxk
human-technology-foundation.org,1,https://www.human-technology-foundation.org/news/why-is-digital-identity-so-important-a-conversation-with-the-experts-of-our-working-group
humaneworld.org,1,https://www.humaneworld.org/sites/default/files/docs/hsus-report-issues-genetic-engineering-cloning-farm-animals.pdf
humanmars.net,1,https://www.humanmars.net/p/mars-colonization-timeline.html
humanrights.gov.au,1,https://humanrights.gov.au/sites/default/files/document/publication/final_version_technical_paper_addressing_the_problem_of_algorithmic_bias.pdf
huntress.com,1,https://www.huntress.com/data-breach-guide/prevent-a-data-breach
iaac-aeic.gc.ca,1,https://iaac-aeic.gc.ca/050/evaluations/proj/88774?culture=en-CA
iacajournal.org,1,https://iacajournal.org/articles/10.36745/ijca.598
iaccseries.org,1,https://iaccseries.org/carbon-credit-projects-remain-in-turmoil-after-fraud-revelations/
iadc-home.org,1,https://iadc-home.org/documents_public/file_down/id/5836
iaff.org,1,https://www.iaff.org/cell-tower-radiation/
iansresearch.com,1,https://www.iansresearch.com/resources/all-blogs/post/security-blog/2025/04/17/tips-to-prevent-quantum-computing-encryption-data-breaches
iarc.who.int,1,https://www.iarc.who.int/news-events/mobile-phone-use-and-brain-tumour-risk-cosmos-a-prospective-cohort-study/
idahorecoverycenter.com,1,https://idahorecoverycenter.com/how-long-does-it-take-to-get-over-a-caffeine-addiction/
idf.org,1,https://idf.org/manging-diabetes/universal-health-coverage/
idl-bnc-idrc.dspacedirect.org,1,https://idl-bnc-idrc.dspacedirect.org/bitstreams/2d2302d8-d194-49f1-bb7c-2567b5928895/download
ids.ac.uk,1,https://www.ids.ac.uk/opinions/covid-vaccine-passports-balancing-rights-vs-recovery/
idtdna.com,1,https://www.idtdna.com/page/products/crispr-genome-editing
idtechex.com,1,https://www.idtechex.com/en/research-article/are-biodegradable-plastics-the-answer-to-microplastics/34032
ieai.mcts.tum.de,1,https://ieai.mcts.tum.de/wp-content/uploads/2021/02/ResearchBrief_February2021_AutonomousVehicles_FINAL.pdf
iedconline.org,1,https://www.iedconline.org/clientuploads/EDRP%20Logos/AI_Impact_on_Labor_Markets.pdf
ieefa.org,1,https://ieefa.org/ccs
iastatedigitalpress.com,1,https://www.iastatedigitalpress.com/mmb/article/id/17711/
ibanet.org,1,https://www.ibanet.org/nanotechnology-in-healthcare
ibdpassport.com,1,https://www.ibdpassport.com/vaccinations
ibei.org,1,https://www.ibei.org/en/online-radicalization-right-wing-extremism-conspiracy-theories_365362
icao.int,1,https://www.icao.int/sites/default/files/EURNAT/Documents/EUR%20and%20Nat%20Docs/EURNAT-DGCA%20Meetings/EURNAT-DGCA%202021-2%20Teleconference%20CART%20Phase%20III/PR11_AOKPass-reduced.pdf
icbe-emf.org,1,https://icbe-emf.org/cell-phone-radiation-reduction-solutions-to-protect-health/
icgeb.org,1,https://www.icgeb.org/
carboncreditcapital.com,1,https://carboncreditcapital.com/avoid-these-carbon-credit-scams/
carboncredits.com,1,https://carboncredits.com/bitcoin-hits-all-time-high-but-will-its-carbon-footprint-cloud-the-rally/
carbonengineering.com,1,https://www.carbonengineering.com/
carbonherald.com,1,https://carbonherald.com/top-carbon-capture-university-research-programs/
carbonmarketwatch.org,1,https://carbonmarketwatch.org/2024/08/30/billionauts-space-tourism-and-mars-fantasies-need-to-be-pulled-back-to-earth/
cardiff.ac.uk,1,https://www.cardiff.ac.uk/research/explore/find-a-project/view/1330415-data-scores-as-governance-investigating-uses-of-citizen-scoring
cardiosmart.org,1,https://www.cardiosmart.org/news/2015/8/high-salt-intake-linked-to-greater-risk-for-high-blood-pressure
careclinicmd.com,1,https://www.careclinicmd.com/blog/tiktok-addiction-and-its-alarming-effects/
carequest.org,1,https://carequest.org/wp-content/uploads/2025/12/fluoridation-fact-sheet_FINAL.pdf
carexcanada.ca,1,https://www.carexcanada.ca/Miss_Chlorination.pdf
cargill.com,1,https://www.cargill.com/food-beverage/na/truvia-about-stevia
carlroth.com,1,https://www.carlroth.com/medias/SDB-K032-MT-EN.pdf?context=bWFzdGVyfHNlY3VyaXR5RGF0YXNoZWV0c3wzMzQ1MTV8YXBwbGljYXRpb24vcGRmfGFETmtMMmhtTXk4NU1UYzJPVFU0TVRBM05qYzRMMU5FUWw5TE1ETXlYMDFVWDBWT0xuQmtaZ3xmYzliMDBmM2M4MWY3MjhjYTM2MGRjYzk2YTI5NTU5N2Y5ODJlZDM0ZTg4NmVhYTE5NzE3YzgxYzY0Yjg1MjFh
campdenbri.co.uk,1,https://www.campdenbri.co.uk/blogs/plant-based-meat-alternatives-safety.php
canadianseasalt.com,1,https://canadianseasalt.com/pages/faq?srsltid=AfmBOorVZ_wbnimN8dN2ogHih7mIDecW8vSCHxUMSkPKv4a8bf1mG1Xr
id4d.worldbank.org,1,https://id4d.worldbank.org/guide/data-protection-and-privacy-laws
idahofiscal.org,1,https://idahofiscal.org/series/school-voucher-series/
ijfmr.com,1,https://www.ijfmr.com/research-paper.php?id=53915
ijhsr.org,1,https://www.ijhsr.org/IJHSR_Vol.15_Issue.10_October2025/IJHSR10.pdf
ijidonline.com,1,https://www.ijidonline.com/article/S1201-9712(06)00158-5/fulltext
ijirmf.com,1,https://www.ijirmf.com/wp-content/uploads/IJIRMF202503010-min.pdf
ijmsdr.org,1,https://www.ijmsdr.org/published%20paper/1i1i36/Neurotoxicity-of-Fluoride-A-Narrative-Review.pdf
ieer.org,1,https://ieer.org/resource/factsheets/table-nuclear-reactor-accidents/
iemed.org,1,https://www.iemed.org/publication/migration-as-a-threat/
ieomsociety.org,1,https://ieomsociety.org/proceedings/2022orlando/249.pdf
iffo.com,1,https://www.iffo.com/studies-interest-fisheries-management
ifm.org.uk,1,https://ifm.org.uk/
ifnh.ethz.ch,1,https://ifnh.ethz.ch/research/sustainable-food-processing.html
ifpma.org,1,https://www.ifpma.org/areas-of-work/advancing-sustainable-health-systems/universal-health-coverage/
ifpri.org,1,https://www.ifpri.org/blog/food-versus-fuel-v20-biofuel-policies-and-current-food-crisis/
ifs.org.uk,1,https://ifs.org.uk/articles/economics-universal-basic-income
igcv.fraunhofer.de,1,https://www.igcv.fraunhofer.de/en/research/competences/additive_manufacturing_am.html
icr.ac.uk,1,https://www.icr.ac.uk/research-and-discoveries/cancer-blogs/detail/science-talk/when-it-comes-to-cancer-how-does-alcohol-compare-to-smoking
imemo.ru,1,https://www.imemo.ru/en/publications/periodical/meimo/archive?article_id=10851
iml.fraunhofer.de,1,https://www.iml.fraunhofer.de/en/fields_of_activity/enterprise-logistics/procurement-finance-supply-chain-management/blockchain-supply-chain.html
immerse.education,1,https://www.immerse.education/beyond-syllabus/encryption-and-cybersecurity/100-ideas-for-research-projects-in-encryption-and-cybersecurity/
immersivelabs.com,1,https://www.immersivelabs.com/resources/essentials/cyber-threat-intelligence
immigrantdefenseproject.org,1,https://www.immigrantdefenseproject.org/wp-content/uploads/Digital-IDs-FAQ.pdf
immigrantjustice.org,1,https://immigrantjustice.org/for-immigrants/know-your-rights/mass-deportation-threats/
immune.org.nz,1,https://immune.org.nz/factsheets/aluminium-in-vaccines
igdtp.eu,1,https://igdtp.eu/
ign.org,1,https://ign.org/latest/blog/iodized-or-sea-salt/
igntu.ac.in,1,https://www.igntu.ac.in/eContent/MAc-Geology-04Sem-DrMirazAlam-%20ORE%20GEOLOGY%20AND%20MINING.pdf
ihpn.org.uk,1,https://www.ihpn.org.uk/news/new-research-shows-going-private-is-becoming-the-new-normal/
ihsa.ca,1,https://www.ihsa.ca/pdfs/magazine/volume_13_Issue_1/Wind_turbines.pdf
iiconsortium.org,1,https://www.iiconsortium.org/pdf/Trustworthiness_Framework_Foundations.pdf
iir.cz,1,https://www.iir.cz/en/militarisation-of-space-and-nuclear-weapons
iiss.org,1,https://www.iiss.org/online-analysis/online-analysis/2026/03/the-risks-of-kinetic-counter-proliferation/
ijettjournal.org,1,https://ijettjournal.org/archive/ijett-v71i8p220
ijsrm.net,1,https://ijsrm.net/index.php/ijsrm/article/view/6177
canarymedia.com,1,https://www.canarymedia.com/articles/wind/wind-turbines-kill-too-many-birds-and-bats-how-can-we-make-them-safer
cancer-services.org,1,https://cancer-services.org/blog/soy-products-are-they-safe/
cancer.nsw.gov.au,1,https://www.cancer.nsw.gov.au/prevention-and-screening/preventing-cancer/reduce-your-cancer-risk/alcohol-and-cancer-risk-tool
cancer.org.nz,1,https://www.cancer.org.nz/cancer/reduce-your-risk-of-cancer/no-or-less-alcohol/
cancerhealth.com,1,https://www.cancerhealth.com/article/fda-removes-web-pages-saying-cellphone-radiation-safe-hhs-launches-study-topic
cancerhistoryproject.com,1,https://cancerhistoryproject.com/article/the-fukushima-daiichi-nuclear-accident-10-years-later/
candleworld.eu,1,https://candleworld.eu/en/blog/tea-tree-oil-how-to-use-it-safely-1746528842.html?srsltid=AfmBOortWdoRaIABbY00bD8HSmaCPtlp4gpEH1YgghzJ_p2IHG8Tfosh
caneurope.org,1,https://caneurope.org/news/myth-buster-nuclear-energy/
butcherbox.ca,1,https://butcherbox.ca/knowledge-base/cloned-meat/why-cloned-meat-considered-dangerous.html?srsltid=AfmBOoo0IgFumh2vN8UqE1YrnjcVOMKPRRRGYIV8QZ5VySsmhMe2qIth
buzzrx.com,1,https://www.buzzrx.com/blog/tea-tree-oil
bvhealthsystem.org,1,https://bvhealthsystem.org/media-center/the-benefits-of-vaccinating-newborns-and-children
ilo.org,1,https://www.ilo.org/data-and-statistics
ilostat.ilo.org,1,https://ilostat.ilo.org/topics/unemployment-and-labour-underutilization/
imarku.net,1,https://imarku.net/blogs/news/is-aluminum-cookware-safe-honest-thoughts-and-a-recommendation?srsltid=AfmBOoo-T8ttukWYchc3uM3ugpa4sn70uVOFg56t4Bl2TwybeXCSEhSd
imedpub.com,1,https://www.imedpub.com/articles/human-cloning-a-prudential-personalist-ethical-appraisal.php?aid=38714
ingredion.com,1,https://www.ingredion.com/na/en-us/company/expertise/the-stevia-institute
injuredcase.com,1,https://injuredcase.com/what-are-the-health-risks-of-living-near-a-wind-turbine/
ink.library.smu.edu.sg,1,https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=8646&context=sis_research
innopharmaeducation.com,1,https://www.innopharmaeducation.com/blog/the-impact-of-ai-on-job-roles-workforce-and-employment-what-you-need-to-know
innotech-safety.com,1,https://www.innotech-safety.com/en/newsroom-detail/safety-on-wind-turbines-the-big-picture
immunefi.com,1,https://immunefi.com/
immunisationcoalition.org.au,1,https://immunisationcoalition.org.au/diseases/immunisation-facts/
immunize.ca,1,https://www.immunize.ca/sites/default/files/resources/67e.pdf
immunizeforgood.com,1,https://immunizeforgood.com/fact-or-fiction/aluminum/
imnovation-hub.com,1,https://www.imnovation-hub.com/society/5g-technology-health-science
imo.org,1,"https://www.imo.org/en/about/conventions/pages/international-convention-for-the-safety-of-life-at-sea-(solas),-1974.aspx"
impakter.com,1,https://impakter.com/the-problems-with-space-mining-no-one-is-talking-about/
implasticfree.com,1,https://www.implasticfree.com/tap-water-vs-bottled-water/
incredibleegg.org,1,https://www.incredibleegg.org/egg-handling-storage-tips/
industrykitchens.com.au,1,https://www.industrykitchens.com.au/Blog/is-aluminium-safe-for-cooking/?srsltid=AfmBOorIpL-GAkvnkhDLMuUYkwAaNkhJhPjSvIze6fIjn5Qwrqf0iw6Y
